Userlist,data
{'1773397': 'BeemoPet'},"{'message_id': '32042913', 'message_time': datetime.datetime(2024, 5, 30, 9, 38), 'quote': [['32038999'], {'blockid': '1851092', 'data_source': '32038999', 'data_text': '\n\nnhiha123 said:\n\n\n\npv 2 vòng full eng (mỗi vòng 1 tiếng) + 1 bài test trắc nghiệm 30c làm trong 20p trên platform client nha b\nvòng 1: nói chuyện với hr và giáo viên tiếng anh (giáo viên bonus cho xem 1 đoạn vid random trên youtube cỡ 30s 2 lần, sau đó tóm tắt lại cho ngta nghe)\nvòng 2: pv technical với 2 senior, mình nói về những kinh nghiệm làm việc của bản thân trước sau đó được hỏi về JS/React (mình apply FE).\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nnhiha123 said:\n\n\n\npv 2 vòng full eng (mỗi vòng 1 tiếng) + 1 bài test trắc nghiệm 30c làm trong 20p trên platform client nha b\nvòng 1: nói chuyện với hr và giáo viên tiếng anh (giáo viên bonus cho xem 1 đoạn vid random trên youtube cỡ 30s 2 lần, sau đó tóm tắt lại cho ngta nghe)\nvòng 2: pv technical với 2 senior, mình nói về những kinh nghiệm làm việc của bản thân trước sau đó được hỏi về JS/React (mình apply FE).\n\nClick to expand...\n\nBạn làm bài test chưa, chuẩn bị t cũng làm bài test, không biết khó không \n\nvia theNEXTvoz for iPhone\n\n\xa0\n'}"
{'1540161': 'Love U So Much'},"{'message_id': '32025144', 'message_time': datetime.datetime(2024, 5, 29, 9, 15), 'quote': [['32007528'], {'blockid': '1993224', 'data_source': '32007528', 'data_text': '\n\nJamesHardenFan said:\n\n\n\nĐợt này screening cv gắt phết vì 4 tháng đầu năm nay tuyển toàn tạch thử việc fen ạ \n\nvia theNEXTvoz for iPhone\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nJamesHardenFan said:\n\n\n\nĐợt này screening cv gắt phết vì 4 tháng đầu năm nay tuyển toàn tạch thử việc fen ạ \n\nvia theNEXTvoz for iPhone\n\nClick to expand...\n\nRed flag thế này mà lắm fen nhảy vào thế. Từ ngày đi làm tới giờ tôi chưa thấy ai bị phát 2 tháng\n\nThi thoảng lắm mới có case 1 năm ko ký tiếp\n\n//Chứng tỏ cty fen có vấn đề mà ko nhận ra. Issue là để giải quyết chứ ko phải đổ lỗi\n\n\xa0\n'}"
{'589588': 'shazam'},"{'message_id': '32016189', 'message_time': datetime.datetime(2024, 5, 28, 15, 53), 'quote': [['32010459'], {'blockid': '1669611', 'data_source': '32010459', 'data_text': '\n\nzedfezz said:\n\n\n\nmình 4 năm kinh nghiệm react định apply vô NAB Hà Nội. Các bác cho xin ít review về interview và 4 năm thì deal tầm bn được nhỉ \n\nClick to expand...\n\n'}], 'text': '\n\n\n\nzedfezz said:\n\n\n\nmình 4 năm kinh nghiệm react định apply vô NAB Hà Nội. Các bác cho xin ít review về interview và 4 năm thì deal tầm bn được nhỉ \n\nClick to expand...\n\ncứ passed inteview đã hay tính, còn lương thì cứ nhân số năm kn với 1K nhé \n\n\n jk\n\n\xa0\n'}"
{'1829967': 'chiyeuemthoi'},"{'message_id': '32002626', 'message_time': datetime.datetime(2024, 5, 27, 19, 33), 'quote': [['31649612'], {'blockid': '1902299', 'data_source': '31649612', 'data_text': '\n\nDeveloper3T said:\n\n\n\nentry đối với mình là khá ngon rồi vì được hơn 10m, cơ mà khá cực vì làm sáng thứ 7 rồi trừ lặt vặt nữa, nhìn mấy đứa bạn cũng dạng chỉ chiến project trên trường ra deal được 20m + bonus nên mình nghĩ lại\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nDeveloper3T said:\n\n\n\nentry đối với mình là khá ngon rồi vì được hơn 10m, cơ mà khá cực vì làm sáng thứ 7 rồi trừ lặt vặt nữa, nhìn mấy đứa bạn cũng dạng chỉ chiến project trên trường ra deal được 20m + bonus nên mình nghĩ lại\n\nClick to expand...\n\nvãi cty nào ngon vậy bác cho e xin name ạ \n\n\xa0\n'}"
{'1993224': 'JamesHardenFan'},"{'message_id': '31991267', 'message_time': datetime.datetime(2024, 5, 27, 9, 24), 'quote': [['31958763'], {'blockid': '1868574', 'data_source': '31958763', 'data_text': '\n\nchaulinh said:\n\n\n\nEm vừa apply vào D*SE và Li*e Technology, còn vài ngày chuẩn bị để phỏng vấn.\nVừa ôn vừa lên đây xin các bác xem có ai đang làm hoặc đã nghỉ ở 2 cty trên có thể cho em xin ít kinh nghiệm phỏng vấn với ạ!\nEm apply FE ạ.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nchaulinh said:\n\n\n\nEm vừa apply vào D*SE và Li*e Technology, còn vài ngày chuẩn bị để phỏng vấn.\nVừa ôn vừa lên đây xin các bác xem có ai đang làm hoặc đã nghỉ ở 2 cty trên có thể cho em xin ít kinh nghiệm phỏng vấn với ạ!\nEm apply FE ạ.\n\nClick to expand...\n\nHello fen, mình làm BE nên chắc sẽ ko pvan fen rùi, tuy nhiên pvan FE ở DNSE thì hiện tại đang có phần live coding nhé, fen cứ chuẩn bị tinh thần live coding nhé. Good luck! \n\n\xa0\n'}"
{'100116': 'kirichan'},"{'message_id': '31948792', 'message_time': datetime.datetime(2024, 5, 24, 10, 9), 'quote': [], 'text': '\n\nCó bác nào làm bên ManaDR chưa ạ em xin review môi trường và sếp với\n\n\n\nvia theNEXTvoz for iPhone\n\n\xa0\n'}"
{'1418575': 'luiz'},"{'message_id': '31892201', 'message_time': datetime.datetime(2024, 5, 20, 19, 47), 'quote': [['31887854'], {'blockid': '1977952', 'data_source': '31887854', 'data_text': '\n\nTiến Quốc said:\n\n\n\nCác bác cho e xin ít kinh nghiệm PV vị trí senior dev tại TCB. E xin cảm ơn !\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nTiến Quốc said:\n\n\n\nCác bác cho e xin ít kinh nghiệm PV vị trí senior dev tại TCB. E xin cảm ơn !\n\nClick to expand...\n\nTcb vẫn còn tuyển à, thím đc HR ping pv chưa? Mà Tcb HN hay HCM đó, thằng bạn mình mới nghỉ đợt tháng 3 vừa rồi vì k được gia hạn HĐ nữa.\n\n\xa0\n'}"
{'1975381': 'haisonitpro4'},"{'message_id': '31830425', 'message_time': datetime.datetime(2024, 5, 16, 21, 10), 'quote': [['31819163'], {'blockid': '1825413', 'data_source': '31819163', 'data_text': '\n\nmajesticme said:\n\n\n\nCó bác nào làm việc tại công ty chứng khoán Mirae Asset không? Cho em xin review lương, thưởng với nhé\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nmajesticme said:\n\n\n\nCó bác nào làm việc tại công ty chứng khoán Mirae Asset không? Cho em xin review lương, thưởng với nhé\n\nClick to expand...\n\nbọn này toàn đi khủng bố tống tiền thôi, bị ca triệu tập mấy lần rồi \n\n\n\n\xa0\n'}"
{'1681754': 'Ruaconlonton123'},"{'message_id': '31806066', 'message_time': datetime.datetime(2024, 5, 15, 14, 42), 'quote': [['31565996'], {'blockid': '1806566', 'data_source': '31565996', 'data_text': '\n\n8UiHkRX39E32H said:\n\n\n\nEH có thể gọi là golden cuffs. Công ty nhiều tiền đầu tư + mở văn phòng VN từ những ngày đầu tiên nên lương khá cao kha khá, nhất là thế hệ đầu tiên. Văn hoá EH thân thiện và dễ chịu nên rất nhiều người bám trụ để nghỉ hưu. Tuy nhiên về mặt technical nói chung khá ba chấm. Công ty mạnh về business nhưng mặt tech thua rất xa so với các công ty tech cùng quy mô. Muốn phát triển sâu về mặt kỹ thuật thì ra ngoài tốt hơn. Nhiều người nghỉ xong cũng quay về. Tìm một chỗ chill chill trả lương cao như vậy ở VN cũng không nhiều.\n\nClick to expand...\n\n'}], 'text': '\n\n\n\n8UiHkRX39E32H said:\n\n\n\nEH có thể gọi là golden cuffs. Công ty nhiều tiền đầu tư + mở văn phòng VN từ những ngày đầu tiên nên lương khá cao kha khá, nhất là thế hệ đầu tiên. Văn hoá EH thân thiện và dễ chịu nên rất nhiều người bám trụ để nghỉ hưu. Tuy nhiên về mặt technical nói chung khá ba chấm. Công ty mạnh về business nhưng mặt tech thua rất xa so với các công ty tech cùng quy mô. Muốn phát triển sâu về mặt kỹ thuật thì ra ngoài tốt hơn. Nhiều người nghỉ xong cũng quay về. Tìm một chỗ chill chill trả lương cao như vậy ở VN cũng không nhiều.\n\nClick to expand...\n\nt vào toàn làm CRUD với sửa UI vặt để chạy theo business, mé nó chán.\n\n\xa0\n'}"
{'1864065': 'Mỹ Chu Lang'},"{'message_id': '31732903', 'message_time': datetime.datetime(2024, 5, 11, 8, 4), 'quote': [], 'text': '\n\nmấy bác cho em xin review phỏng vấn fresher .NET ở KMS với ạ, cảm ơn mấy bác nhiều \n\n\xa0\n'}"
{'1401282': 'tu_tay_bop_dai'},"{'message_id': '31697079', 'message_time': 'No date found in the string', 'quote': [['31689678'], {'blockid': '1701114', 'data_source': '31689678', 'data_text': '\n\nabsolute_zero said:\n\n\n\ncty tàu núp bóng cty sing, trung hoa thượng đẳng chèn ép ae dev VN, bên tàu làm sếp và nói phải nghe, cãi là xác dịnh, thử việc ko có HĐLĐ, về con người thì có 1 số nhân vật sau đáng chú ý:\n\ncó 1 con mẹ solution architect kiêm tech lead tên Jenny He được quảng cáo là kinh nghiệm 10 năm Tencent nhưng ngu ko thể tả, cái cần đơn giản thì vẽ ra phức tạp và ngược lại, team backend sử dụng 1 framework go tàu là GoFrame, framework ngu và anti pattern nhưng mẻ chọn vì mẻ chỉ biết framework này\nth devops bên tàu tên là Will thì phế vật và ăn hại, khá là nham hiểm dù bên ngoài hay đùa giỡn và cố thể hiện mình chuyên nghiệp\nchủ tịch công đoàn kiêm kế toán Ruby Du là tay sai cho giặc tàu và là lớp phó kỷ luật, đặt ra 1 đống quy định tào lao, 1 đứa báo bệnh xin về nghỉ ko lương mẻ chạy xuống coi bệnh thật ko, bên ngoài cười cười chứ con mẹ này rất nhiều toan tính và nói xấu ng khác rất nhiều, với cái lợi thế nói được tiếng mẹ đẻ của giám đốc thì nếu con mẹ này có đặt điều nói gì ae trong cty cũng ko phải là lạ nói chung mẻ khiến cty ko khác gì cái nhà máy và ae dev bị mẻ đối xử như 1 lũ công nhân ở mấy khu chế xuất mẻ từng làm\n\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nabsolute_zero said:\n\n\n\ncty tàu núp bóng cty sing, trung hoa thượng đẳng chèn ép ae dev VN, bên tàu làm sếp và nói phải nghe, cãi là xác dịnh, thử việc ko có HĐLĐ, về con người thì có 1 số nhân vật sau đáng chú ý:\n\ncó 1 con mẹ solution architect kiêm tech lead tên Jenny He được quảng cáo là kinh nghiệm 10 năm Tencent nhưng ngu ko thể tả, cái cần đơn giản thì vẽ ra phức tạp và ngược lại, team backend sử dụng 1 framework go tàu là GoFrame, framework ngu và anti pattern nhưng mẻ chọn vì mẻ chỉ biết framework này\nth devops bên tàu tên là Will thì phế vật và ăn hại, khá là nham hiểm dù bên ngoài hay đùa giỡn và cố thể hiện mình chuyên nghiệp\nchủ tịch công đoàn kiêm kế toán Ruby Du là tay sai cho giặc tàu và là lớp phó kỷ luật, đặt ra 1 đống quy định tào lao, 1 đứa báo bệnh xin về nghỉ ko lương mẻ chạy xuống coi bệnh thật ko, bên ngoài cười cười chứ con mẹ này rất nhiều toan tính và nói xấu ng khác rất nhiều, với cái lợi thế nói được tiếng mẹ đẻ của giám đốc thì nếu con mẹ này có đặt điều nói gì ae trong cty cũng ko phải là lạ nói chung mẻ khiến cty ko khác gì cái nhà máy và ae dev bị mẻ đối xử như 1 lũ công nhân ở mấy khu chế xuất mẻ từng làm\n\n\nClick to expand...\n\nBức xúc quá vậy bro  \nĐợt đấy có ứng tuyển mà ko đc gọi. Nhưng mà nguyên một tháng trời thấy cả chục đứa HR đăng tuyển cho bọn này.\nCó mỗi 1 vị trí thôi mà mãi vẫn thấy tuyển \n\n\xa0\n'}"
{'1925947': 'Nameeeeee'},"{'message_id': '31673336', 'message_time': 'No date found in the string', 'quote': [], 'text': '\n\nÀ cho e hỏi thêm 1 câu có 2 offer 1 là bên bank với mức 30 net nhưng thời gian hơi gò bó với 1 offer 33 về ví block chain package cao hơn tương đối thời gian flexible bh lương cơ bản. Nên chọn bên nào các bác nhỉ. E có vẻ khoái bên startup hơn vì thời gian nhưng sợ nó nhanh chết \n\n\xa0\n'}"
{'391960': 'hoangphi1650'},"{'message_id': '31656099', 'message_time': 'No date found in the string', 'quote': [['31654882'], {'blockid': '1964268', 'data_source': '31654882', 'data_text': '\n\njavadev said:\n\n\n\n2 thằng kia êm hơn nha, vô d*c ra khó xin việc lắm bạn mình giờ đang cá đuối luôn, với lại cũng k có chương trình tăng lương gì đâu, vô 1 mức lương tới chết, nếu k có dự án cho join vào thì ngồi chờ tới già luôn nha(hiện đang layoff khá nhiều).\n\nClick to expand...\n\n'}], 'text': '\n\n\n\njavadev said:\n\n\n\n2 thằng kia êm hơn nha, vô d*c ra khó xin việc lắm bạn mình giờ đang cá đuối luôn, với lại cũng k có chương trình tăng lương gì đâu, vô 1 mức lương tới chết, nếu k có dự án cho join vào thì ngồi chờ tới già luôn nha(hiện đang layoff khá nhiều).\n\nClick to expand...\n\n\nDCC còn người để layoff sao ?! \n\n \n\n\xa0\n'}"
{'1641561': 'caccumcumpacpumpum'},"{'message_id': '31639901', 'message_time': 'No date found in the string', 'quote': [['31607794'], {'blockid': '1803083', 'data_source': '31607794', 'data_text': '\n\nYoung_Dev_In_SG said:\n\n\n\nHỏi cơ bản à, mà làm cái đó chán lắm bro không học được gì đâu\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nYoung_Dev_In_SG said:\n\n\n\nHỏi cơ bản à, mà làm cái đó chán lắm bro không học được gì đâu\n\nClick to expand...\n\nHỏi cơ bản thường gì thím,về JavaScript chắc hỏi về Data Types - Arrow Function - Async Await Callback Promise - this nhỉ ? Có hỏi về DS- Algo không thím ? Với project em cơ bản quá thì sao nhỉ \n\n\xa0\n'}"
{'1842830': 'rewind_repeat_it'},"{'message_id': '31598642', 'message_time': 'No date found in the string', 'quote': [['31598374'], {'blockid': '1717578', 'data_source': '31598374', 'data_text': '\n\ntoannv68 said:\n\n\n\nÀ do trước giờ toàn nghe bên này dùng ruby mà thấy có tuyển .net hơi lạ nên hỏi. Vậy team này tech stack thế nào? Khối lượng công việc và có thể học hỏi được nhiều không bác?\n\nClick to expand...\n\n'}], 'text': '\n\n\n\ntoannv68 said:\n\n\n\nÀ do trước giờ toàn nghe bên này dùng ruby mà thấy có tuyển .net hơi lạ nên hỏi. Vậy team này tech stack thế nào? Khối lượng công việc và có thể học hỏi được nhiều không bác?\n\nClick to expand...\n\n.net là team đc eh mua lại từ cty khác, mình ko làm team này nên ko rõ nhưng mà nghe bảo khá nhiều code legacy, và .net ver cx cũ, chưa lên .net core thì phải (ai biết vào confirm giúp với), nên là vào làm thì tech cx ko có gì đặc biệt lắm, học hỏi thì chắc là nghiệp vụ vs design, tại con đấy logic nghiệp vụ cx lớn lắm, workload thì chắc cx chill chill giống team khác\n\n\xa0\n'}"
{'1992949': '123doan456'},"{'message_id': '31581666', 'message_time': 'No date found in the string', 'quote': [['31581532'], {'blockid': '1847816', 'data_source': '31581532', 'data_text': '\n\nminhmoon said:\n\n\n\nCao hơn tầm 40% luôn ấy, trước làm contractor cho 1 bên startup của Thái. Mình là middle hướng dẫn đứa Fresher bên Thái mà nó lương cao hơn mình cmnl, chưa kể là bên Thái nó nhiều ngày nghỉ hơn VN.\n\nClick to expand...\n\n'}, ['31581581'], {'blockid': '1511566', 'data_source': '31581581', 'data_text': '\n\nWasupMoFucker said:\n\n\n\ncuộc sống bên Thái cũng có tốt hơn VN mấy đâu\ncũng đông đúc khói bụi\n\nmà cái tầm vào được agoda các thứ họ sang Sing ngon hơn\n\nClick to expand...\n\n'}], 'text': '\n\n\n\nminhmoon said:\n\n\n\nCao hơn tầm 40% luôn ấy, trước làm contractor cho 1 bên startup của Thái. Mình là middle hướng dẫn đứa Fresher bên Thái mà nó lương cao hơn mình cmnl, chưa kể là bên Thái nó nhiều ngày nghỉ hơn VN.\n\nClick to expand...\n\n\n\n\nWasupMoFucker said:\n\n\n\ncuộc sống bên Thái cũng có tốt hơn VN mấy đâu\ncũng đông đúc khói bụi\n\nmà cái tầm vào được agoda các thứ họ sang Sing ngon hơn\n\nClick to expand...\n\nKhông thấy bác nào nhận job bên Wintex Support để tui vững niềm tin cuộc sống hơn ))) chắc cancle để tự cứu thân quá )))))))\n\n\xa0\n'}"
